message_id,is_attack,attack_type,confidence,threat_level,processing_time_ms,detector_id,timestamp
MSG_001155,1,EXPLOITATION,0.752343553986628,4,0.1296,15,19
MSG_001156,1,EXPLOITATION,0.964977766290353,4,0.1479,6,19
MSG_001156,1,EXPLOITATION,0.856736823326413,4,0.1318,7,19
MSG_001156,1,EXPLOITATION,0.808127266214329,4,0.1307,10,19
MSG_001157,1,EXPLOITATION,0.813662501526349,4,0.1514,5,19
MSG_001157,1,EXPLOITATION,0.798689813056681,4,0.1376,10,19
MSG_001159,1,EXPLOITATION,0.714457573817384,4,0.1376,2,19
MSG_001159,1,EXPLOITATION,0.932025811258841,4,0.1268,4,19
MSG_001160,1,EXPLOITATION,0.803412481609518,4,0.1319,2,19
MSG_001160,1,EXPLOITATION,0.896591689235088,4,0.125,3,19
MSG_001160,1,EXPLOITATION,0.789414261552792,4,0.1227,14,19
MSG_001144,0,NORMAL,0.45408499354023,0,0.3846,8,20
MSG_001144,1,EXPLOITATION,0.760767471109384,4,0.198,13,20
MSG_001145,0,NORMAL,0.477800201410485,0,0.1655,3,20
MSG_001145,1,EXPLOITATION,0.601743424067308,4,0.141,5,20
MSG_001146,1,EXPLOITATION,0.741802284002506,4,0.1711,5,20
MSG_001146,0,NORMAL,0.523556791341969,0,0.1455,10,20
MSG_001147,0,NORMAL,0.472025040572696,0,0.1446,4,20
MSG_001149,1,EXPLOITATION,0.763829658725314,4,0.1564,5,20
MSG_001149,0,NORMAL,0.559681123368732,0,0.1372,7,20
MSG_001152,0,NORMAL,0.53190251495983,0,0.1467,2,20
MSG_001152,0,NORMAL,0.526100801304374,0,0.1565,4,20
MSG_001153,0,NORMAL,0.552932514155381,0,0.2238,2,20
MSG_001153,0,NORMAL,0.52266858669833,0,0.142,3,20
MSG_001153,0,NORMAL,0.417154690182891,0,0.1304,14,20
MSG_001155,1,EXPLOITATION,0.925545217271108,4,0.1365,6,20
MSG_001155,1,EXPLOITATION,0.778011111941683,4,0.1311,14,20
MSG_001155,1,EXPLOITATION,0.752353390208191,4,0.1234,15,20
MSG_001156,1,EXPLOITATION,0.923208026493561,4,0.1532,6,20
MSG_001156,1,EXPLOITATION,0.7181094469863,4,0.1313,7,20
MSG_001156,1,EXPLOITATION,0.857553337403989,4,0.2635,10,20
MSG_001157,1,EXPLOITATION,0.807586324711264,4,0.1667,10,20
MSG_001159,1,EXPLOITATION,0.769618445653974,4,0.1484,2,20
MSG_001159,1,EXPLOITATION,0.815315086655797,4,0.1675,4,20
MSG_001160,1,EXPLOITATION,0.848607403949197,4,0.1804,2,20
MSG_001160,1,EXPLOITATION,0.875499298179433,4,0.1571,3,20
MSG_001144,0,NORMAL,0.541320657858276,0,0.3654,8,21
MSG_001144,1,EXPLOITATION,0.642421559394598,4,0.2429,13,21
MSG_001145,0,NORMAL,0.543370566301972,0,0.1658,3,21
MSG_001145,1,EXPLOITATION,0.761306200465805,4,0.1448,5,21
MSG_001146,1,EXPLOITATION,0.7521318647686,4,0.1651,5,21
MSG_001146,0,NORMAL,0.628153383305276,0,0.1425,10,21
MSG_001149,0,NORMAL,0.43674882809452,0,0.1396,7,21
MSG_001152,0,NORMAL,0.393746878506517,0,0.1536,2,21
MSG_001152,0,NORMAL,0.497488149407203,0,0.132,4,21
MSG_001153,0,NORMAL,0.503945284569281,0,0.1371,2,21
MSG_001153,0,NORMAL,0.637253290840576,0,0.1288,3,21
MSG_001153,0,NORMAL,0.446748228811035,0,0.1517,14,21
MSG_001155,1,EXPLOITATION,0.86299838057206,4,0.1322,6,21
MSG_001155,1,EXPLOITATION,0.658066903613294,4,0.1364,14,21
MSG_001155,1,EXPLOITATION,0.784295806015905,4,0.1262,15,21
MSG_001156,1,EXPLOITATION,0.959452688383276,4,0.1373,6,21
MSG_001156,1,EXPLOITATION,0.719790788031363,4,0.1281,7,21
MSG_001157,1,EXPLOITATION,0.769757041474735,4,0.1312,5,21
MSG_001157,1,EXPLOITATION,0.796658554441531,4,0.1273,10,21
MSG_001159,1,EXPLOITATION,0.806963064817463,4,0.1422,2,21
MSG_001159,1,EXPLOITATION,0.764309405423132,4,0.129,4,21
MSG_001160,1,EXPLOITATION,0.756545250090743,4,0.1325,2,21
MSG_001160,1,EXPLOITATION,0.898772934459221,4,0.1264,3,21
MSG_001160,1,EXPLOITATION,0.779134179269012,4,0.1247,14,21
MSG_001144,0,NORMAL,0.527181801259938,0,0.2692,8,22
MSG_001144,1,EXPLOITATION,0.804371321229895,4,0.1512,13,22
MSG_001145,0,NORMAL,0.51065993636768,0,0.1533,3,22
MSG_001145,1,EXPLOITATION,0.706032072316518,4,0.1359,5,22
MSG_001146,1,EXPLOITATION,0.869961669263685,4,0.1475,5,22
MSG_001146,0,NORMAL,0.543729866513894,0,0.1665,10,22
MSG_001147,0,NORMAL,0.434285657568182,0,0.141,4,22
MSG_001149,1,EXPLOITATION,0.770412411934133,4,0.1386,5,22
MSG_001149,0,NORMAL,0.468537257589849,0,0.1351,7,22
MSG_001152,0,NORMAL,0.510155419957777,0,0.1446,2,22
MSG_001152,0,NORMAL,0.542287445226415,0,0.1305,4,22
MSG_001153,0,NORMAL,0.496006286404535,0,0.1388,2,22
MSG_001153,0,NORMAL,0.41969780859655,0,0.1457,3,22
MSG_001153,0,NORMAL,0.493814085896733,0,0.1332,14,22
MSG_001155,1,EXPLOITATION,0.776015318798704,4,0.1275,6,22
MSG_001155,1,EXPLOITATION,0.820059157311277,4,0.1301,14,22
MSG_001155,1,EXPLOITATION,0.682095074131539,4,0.1239,15,22
MSG_001156,1,EXPLOITATION,0.768541171560526,4,0.1298,6,22
MSG_001156,1,EXPLOITATION,0.788028969135668,4,0.126,7,22
MSG_001156,1,EXPLOITATION,0.819183154822651,4,0.1288,10,22
MSG_001157,1,EXPLOITATION,0.726854194902419,4,0.1608,5,22
MSG_001157,1,EXPLOITATION,0.68305724989507,4,0.1384,10,22
MSG_001159,1,EXPLOITATION,0.616605067362235,4,0.1421,2,22
MSG_001159,1,EXPLOITATION,0.674929588272487,4,0.1329,4,22
MSG_001160,1,EXPLOITATION,0.702242664107324,4,0.1365,2,22
MSG_001160,1,EXPLOITATION,0.83688290955267,4,0.1296,3,22
MSG_001160,1,EXPLOITATION,0.778553390807561,4,0.1269,14,22
MSG_001144,0,NORMAL,0.438350836469348,0,0.6134,8,23
MSG_001144,1,EXPLOITATION,0.777653079780688,4,0.3357,13,23
MSG_001145,1,EXPLOITATION,0.630237165191313,4,0.2801,3,23
MSG_001146,1,EXPLOITATION,0.750353011816376,4,0.3104,5,23
MSG_001146,0,NORMAL,0.603534556537685,0,0.1949,10,23
MSG_001147,0,NORMAL,0.563775877384944,0,0.1644,4,23
MSG_001149,1,EXPLOITATION,0.798560449632056,4,0.1584,5,23
MSG_001149,0,NORMAL,0.564418422196685,0,0.1344,7,23
MSG_001152,0,NORMAL,0.492808159576247,0,0.1455,2,23
MSG_001152,0,NORMAL,0.502426135945047,0,0.1342,4,23
MSG_001153,0,NORMAL,0.417527190708876,0,0.1422,2,23
MSG_001153,0,NORMAL,0.454106743514117,0,0.1307,3,23
MSG_001153,0,NORMAL,0.56493379454151,0,0.2562,14,23
MSG_001155,1,EXPLOITATION,0.863218286302211,4,0.156,6,23
MSG_001155,0,NORMAL,0.423843616889158,0,0.1406,14,23
MSG_001155,1,EXPLOITATION,0.784091844793651,4,0.1215,15,23
MSG_001156,1,EXPLOITATION,0.785791447099732,4,0.1314,6,23
MSG_001156,0,NORMAL,0.465984605775583,0,0.1263,7,23
MSG_001157,1,EXPLOITATION,0.769405235325048,4,0.1584,10,23
MSG_001159,1,EXPLOITATION,0.659675582526334,4,0.1444,2,23
MSG_001159,1,EXPLOITATION,0.765179008781671,4,0.133,4,23
MSG_001160,1,EXPLOITATION,0.737310548616369,4,0.1362,2,23
MSG_001160,1,EXPLOITATION,0.80530853491401,4,0.1308,3,23
MSG_001160,0,NORMAL,0.473259496630469,0,0.1305,14,23
MSG_001144,1,EXPLOITATION,0.825392418425433,4,0.4109,13,24
MSG_001145,1,EXPLOITATION,0.717864363994401,4,0.2312,3,24
MSG_001145,1,EXPLOITATION,0.749139660939245,4,0.1664,5,24
MSG_001146,1,EXPLOITATION,0.831841840677531,4,0.1585,5,24
MSG_001146,0,NORMAL,0.42302169514242,0,0.1471,10,24
MSG_001147,0,NORMAL,0.553342774050344,0,0.1486,4,24
MSG_001149,1,EXPLOITATION,0.769923598678898,4,0.1466,5,24
MSG_001149,0,NORMAL,0.525025943384216,0,0.1513,7,24
MSG_001152,0,NORMAL,0.570536083106181,0,0.1566,2,24
MSG_001152,0,NORMAL,0.465339158513727,0,0.1355,4,24
MSG_001153,0,NORMAL,0.52341856701931,0,0.1389,3,24
MSG_001153,0,NORMAL,0.481066175727409,0,0.1311,14,24
MSG_001155,1,EXPLOITATION,0.764694778173862,4,0.1324,6,24
MSG_001155,0,NORMAL,0.474124973874816,0,0.1341,14,24
MSG_001155,1,EXPLOITATION,0.715737703259396,4,0.152,15,24
MSG_001156,1,EXPLOITATION,0.830552973094892,4,0.1361,6,24
MSG_001156,0,NORMAL,0.505262237909542,0,0.1323,7,24
MSG_001156,1,EXPLOITATION,0.850479699876752,4,0.1275,10,24
MSG_001157,0,NORMAL,0.550437829460071,0,0.137,5,24
MSG_001157,1,EXPLOITATION,0.737813376865462,4,0.1267,10,24
MSG_001159,1,EXPLOITATION,0.704202536847968,4,0.1458,2,24
MSG_001159,1,EXPLOITATION,0.788701992481699,4,0.1322,4,24
MSG_001160,0,NORMAL,0.457396222452945,0,0.1452,2,24
MSG_001160,1,EXPLOITATION,0.831795385872128,4,0.1287,3,24
MSG_001160,0,NORMAL,0.455657141177155,0,0.1282,14,24
MSG_001144,0,NORMAL,0.530580649840258,0,0.4617,8,25
MSG_001144,1,EXPLOITATION,0.764327326565771,4,0.1984,13,25
MSG_001145,1,EXPLOITATION,0.774614972889615,4,0.1768,3,25
MSG_001145,1,EXPLOITATION,0.812935749250111,4,0.1852,5,25
MSG_001146,1,EXPLOITATION,0.727754561259763,4,0.1719,5,25
MSG_001146,0,NORMAL,0.463481270541134,0,0.1512,10,25
MSG_001147,0,NORMAL,0.526244570004725,0,0.1698,4,25
MSG_001149,1,EXPLOITATION,0.713247787007645,4,0.1495,5,25
MSG_001149,0,NORMAL,0.531475296023238,0,0.1406,7,25
MSG_001152,0,NORMAL,0.413148294616901,0,0.1865,2,25
MSG_001152,1,EXPLOITATION,0.778513228838433,4,0.1447,4,25
